# {"t_start": 1604679538.9705229, "env_id": "Qube-100-v0"} 
r,l,t 
2.858247,600,1160.501858
3.155535,600,1160.935264
2.867126,585,1161.315257
2.840321,600,1161.724123
2.807775,600,1162.132652
2.812346,577,1162.526212
3.182433,600,1162.946089
2.822518,600,1163.352003
0.620596,190,1163.489145
1.714316,399,1163.779368
3.106331,600,1164.200669
1.308731,292,1165.561082
3.140479,600,1166.007907
1.028488,263,1166.198905
3.175932,600,1166.620751
0.712844,201,1166.772345
1.617925,390,1167.048608
0.80095,211,1167.184756
2.83801,600,1167.596702
2.375939,510,1167.972719
0.88798,248,1168.147308
2.737242,600,1168.592147
2.372174,467,1168.915759
0.915178,220,1169.077952
1.038519,265,1169.261973
2.909715,600,1169.675089
2.436973,475,1169.994797
0.611745,191,1170.132489
0.899178,250,1170.301999
2.59309,588,1170.707913
1.021868,263,1170.897409
0.834381,211,1171.05004
3.032854,600,1171.474606
2.943107,592,1171.88402
1.306484,293,1172.09346
0.652398,194,1173.703232
3.197091,600,1174.151538
2.843609,600,1174.57691
3.175143,600,1174.997827
0.788603,208,1175.150411
1.534599,383,1175.415701
2.829284,600,1175.83159
2.199738,486,1176.161216
2.835502,600,1176.576618
3.100669,600,1177.006178
2.776399,600,1177.418077
2.524705,600,1177.83197
2.825576,600,1178.258667
2.857596,600,1178.709977
2.77698,600,1179.133842
0.608165,190,1179.273469
0.666376,194,1179.406126
2.843487,600,1179.840523
2.925911,600,1180.251994
0.586798,187,1181.87863
2.894802,600,1182.325434
3.149351,600,1182.766255
2.648299,600,1183.177158
3.007396,600,1183.601716
2.77537,600,1184.029037
2.873382,600,1184.440448
2.783998,600,1184.854886
2.739307,600,1185.270483
2.698685,600,1185.685374
2.820567,600,1186.094278
3.006674,600,1186.546082
2.815395,600,1186.964475
2.802273,600,1187.398314
2.77125,600,1187.815204
2.788088,600,1188.24371
1.324434,331,1188.471121
2.986521,600,1190.368825
2.695932,600,1190.811645
3.033406,600,1191.228038
2.847311,600,1191.663008
2.810781,600,1192.085893
2.503457,600,1192.518697
2.562745,600,1192.948572
2.489566,600,1193.364583
2.797587,600,1193.801055
3.139414,600,1194.21395
2.490277,600,1194.650787
3.110654,600,1195.065707
2.686496,600,1195.495609
2.810305,600,1195.925967
2.670824,600,1196.340858
0.918538,221,1196.501428
3.225606,600,1196.914913
2.703567,541,1198.568138
2.822964,600,1199.02542
3.060966,600,1199.449287
2.856142,600,1199.877653
3.080577,600,1200.315083
2.802754,600,1200.753457
2.802825,600,1201.191248
2.937979,600,1201.631797
2.794988,545,1202.015796
2.85991,600,1202.443654
0.889288,218,1202.588309
2.908637,600,1203.009728
2.813089,600,1203.431647
3.081152,600,1203.884452
2.831127,600,1204.384668
3.083048,600,1204.853014
0.697444,200,1204.997631
2.805539,600,1205.464891
2.824549,600,1207.20623
3.164533,600,1207.687942
2.951954,600,1208.172687
3.017257,600,1208.636452
1.853833,387,1208.945619
0.811023,213,1209.093259
3.099233,600,1209.53065
2.786553,600,1209.942348
1.425561,342,1210.191681
2.3539,465,1210.549724
2.911567,600,1210.983117
2.87485,600,1211.427982
0.898997,250,1211.599521
2.805756,600,1212.049318
3.059758,600,1212.475199
3.151189,600,1212.894186
1.828087,383,1213.163465
1.206934,348,1213.429755
3.038256,600,1213.853132
3.010066,600,1215.703188
3.246325,600,1216.120588
1.115488,272,1216.318079
3.229406,600,1216.73796
2.982888,600,1217.154888
2.41524,538,1217.545971
3.125409,600,1217.973344
0.884468,248,1218.149834
2.299652,461,1218.514857
2.836342,600,1218.955388
3.195954,600,1219.370337
2.607049,558,1219.773873
1.418829,304,1219.993286
2.563897,488,1220.326944
3.099536,600,1220.788669
3.206524,600,1221.260094
1.409621,369,1221.52386
2.832429,600,1221.946274
1.538549,316,1222.176621
1.730675,401,1223.881217
1.313267,294,1224.106197
2.662965,499,1224.458761
3.124848,600,1224.875669
2.819509,600,1225.281583
1.005681,262,1225.459146
2.817725,600,1225.873511
2.998196,600,1226.299887
1.424088,306,1226.522291
1.561582,355,1226.756666
3.185327,600,1227.159175
3.155153,600,1227.623899
1.837218,347,1227.944063
3.369477,600,1228.416111
3.495281,600,1228.859027
3.160463,600,1229.26989
1.467839,308,1229.504769
1.506853,283,1229.692821
1.870944,415,1229.974082
2.843998,600,1230.40194
3.42343,600,1232.320993
3.136659,600,1232.755889
2.814546,578,1233.143359
2.848917,600,1233.550268
3.044043,600,1233.947716
3.197861,600,1234.379959
3.390819,600,1234.797364
3.331305,600,1235.217235
1.24438,255,1235.409231
3.489846,600,1235.825724
3.130088,600,1236.218192
2.875891,600,1236.631086
1.47187,278,1236.824569
2.960689,600,1237.265898
2.90231,600,1237.69426
3.235171,600,1238.1133
2.828686,600,1238.549135
1.347858,265,1238.734638
2.209284,452,1240.337884
2.692896,541,1240.717397
2.490045,447,1241.026571
3.174088,600,1241.457441
2.065476,407,1241.730709
1.789569,409,1242.006969
2.762641,600,1242.435562
1.166511,278,1242.616047
3.13809,600,1243.017169
2.165987,482,1243.358229
3.199083,600,1243.773119
1.539365,286,1243.986207
2.821911,600,1244.406165
3.102693,600,1244.817531
3.084954,600,1245.220452
1.131751,245,1245.389003
2.167907,512,1245.745633
1.194669,249,1245.930094
2.819621,552,1246.298167
2.922782,600,1246.707072
1.157845,278,1246.896565
3.11478,600,1248.476911
2.566599,600,1248.903738
2.820483,600,1249.300696
1.24844,285,1249.493201
1.279105,291,1249.685686
1.669883,395,1249.951974
1.432781,306,1250.16241
1.16882,280,1250.350907
0.949219,257,1250.53198
1.085522,239,1250.695539
3.177864,600,1251.124445
0.973655,258,1251.303986
1.423149,271,1251.503452
1.046784,266,1251.671011
1.004065,232,1251.826631
1.025887,265,1252.000128
3.144041,600,1252.465812
1.533743,353,1252.722821
1.058046,267,1252.894364
3.526358,600,1253.311267
1.563107,387,1253.568578
2.828658,600,1253.970503
2.938785,596,1254.384301
3.067522,600,1254.804692
3.458294,600,1256.482729
2.937536,562,1256.88166
3.169201,600,1257.300205
2.204781,451,1257.598411
1.936409,325,1257.83237
2.984983,600,1258.249256
1.042831,235,1258.417807
1.548995,318,1258.650183
2.879582,600,1259.061085
3.392483,600,1259.477044
1.216065,254,1259.644557
2.54368,486,1259.970725
1.09034,238,1260.136245
3.422226,600,1260.552718
1.537605,319,1260.762708
3.48419,600,1261.226981
1.430436,341,1261.529681
2.007547,397,1261.818907
1.332795,263,1262.008401
1.086217,240,1262.168971
1.352034,297,1262.367443
3.00778,533,1262.731981
3.08231,600,1264.624479
2.441209,443,1264.926637
0.996809,233,1265.085212
3.808292,600,1265.517104
1.789434,380,1265.792258
2.110504,343,1266.016192
3.077377,600,1266.445045
3.391911,545,1266.81007
0.91603,223,1266.953196
0.959512,226,1267.105788
3.193357,600,1267.528213
1.193752,249,1267.717706
1.005871,234,1267.873291
3.129346,600,1268.28321
3.78567,600,1268.720594
0.966205,226,1268.88416
0.860516,218,1269.030324
2.77771,600,1269.475132
1.392597,270,1269.679188
3.148724,600,1270.133975
3.129383,584,1270.582774
1.576443,288,1270.794209
2.827335,600,1271.270934
3.419842,600,1273.014929
3.453286,600,1273.483713
3.089564,600,1273.899617
1.012274,231,1274.103075
2.816326,600,1274.528444
2.681549,472,1274.851588
0.991743,230,1275.005182
3.442162,600,1275.438993
2.262789,434,1275.716296
0.841482,214,1275.856877
2.385968,505,1276.186993
2.727311,481,1276.52166
2.46622,600,1276.929743
2.669174,401,1277.209544
3.114036,600,1277.62889
1.794686,313,1277.838332
1.85263,318,1278.047771
1.88424,388,1278.31079
0.840609,215,1278.461386
3.233205,600,1278.89333
3.15799,583,1279.290269
1.306769,266,1280.863926
2.83701,600,1281.316773
3.124945,600,1281.733678
2.943616,565,1282.127661
2.627579,600,1282.536569
2.629576,467,1282.855222
3.464821,600,1283.284121
2.621391,600,1283.70052
2.426392,508,1284.046594
2.960222,504,1284.395273
1.929122,329,1284.626687
3.07349,600,1285.065036
2.462772,600,1285.485909
2.470349,454,1285.792139
1.965329,366,1286.049405
3.155605,600,1286.47483
1.393002,269,1286.653864
3.340794,600,1287.060813
2.565785,600,1287.491178
3.395379,600,1289.227091
3.094565,600,1289.689824
2.260721,359,1289.943651
2.629096,600,1290.380483
3.132602,600,1290.792887
3.062823,600,1291.232308
2.663584,600,1291.660652
2.790548,600,1292.080531
2.867857,600,1292.482467
0.95541,234,1292.642673
3.07078,600,1293.057576
1.27181,259,1293.236159
3.469328,600,1293.661023
3.089955,600,1294.073426
3.02644,600,1294.49929
3.834548,600,1294.946108
2.388872,440,1295.264801
2.896547,600,1295.682649
3.121526,600,1297.42955
3.424616,600,1297.842539
3.08766,600,1298.275537
3.935236,600,1298.711758
4.084476,600,1299.156569
1.014381,231,1299.31618
3.358479,600,1299.735046
2.654021,501,1300.087384
3.758104,600,1300.532194
3.385315,600,1300.948082
1.859348,357,1301.20391
3.143654,600,1301.625703
1.708947,336,1301.874054
2.191636,387,1302.143334
2.703528,600,1302.551245
2.769681,600,1302.981687
3.536085,600,1303.405578
3.115952,600,1303.840436
3.478216,558,1305.621391
3.111452,517,1305.993397
3.688994,600,1306.424759
2.770477,412,1306.750396
2.908016,600,1307.153844
3.336408,600,1307.594701
3.328914,600,1308.022028
3.237834,600,1308.46242
2.769802,487,1308.820477
2.581223,494,1309.182017
3.335068,600,1309.630405
3.505222,600,1310.05727
3.470788,600,1310.482294
3.331561,600,1310.893198
3.535216,565,1311.289099
3.65121,600,1311.709613
2.182304,452,1312.046652
1.442797,309,1312.259121
3.335047,600,1313.962703
2.61971,403,1314.256917
3.07909,594,1314.704235
2.699042,479,1315.02843
3.613781,600,1315.445865
3.108617,600,1315.864727
2.846383,600,1316.284118
3.151342,600,1316.716974
3.412884,600,1317.129393
3.875895,595,1317.581183
3.160739,600,1317.998578
3.262846,600,1318.421475
3.432109,600,1318.877357
1.108913,249,1319.050892
1.819553,387,1319.325159
1.002438,233,1319.505185
0.855314,227,1319.672777
2.36222,514,1320.033365
1.79859,385,1320.306658
1.318822,265,1320.498148
3.028951,600,1322.24899
3.360956,476,1322.595063
3.147834,600,1323.013958
2.652866,481,1323.341171
3.440863,600,1323.777006
1.920591,334,1324.009686
3.739129,600,1324.437037
3.215715,464,1324.771718
1.889745,416,1325.066454
2.931563,600,1325.510829
3.422769,563,1325.910715
3.393336,600,1326.331588
2.777673,485,1326.672189
2.907951,600,1327.093702
1.673718,305,1327.31108
2.25483,426,1327.631225
3.001452,600,1328.06261
3.161503,600,1328.505984
3.363706,600,1328.941326
3.367966,483,1330.448798
3.831871,590,1330.897352
3.982146,600,1331.340221
2.916873,571,1331.739117
2.834782,420,1332.046832
3.120442,517,1332.417352
3.086521,513,1332.775391
3.678221,600,1333.197938
3.401771,600,1333.634743
3.334857,600,1334.061614
3.316736,600,1334.482488
2.989568,600,1334.895892
3.967484,600,1335.358676
3.245111,579,1335.837576
3.318687,600,1336.327773
3.957943,600,1336.860949
3.401675,600,1337.323221
2.993449,600,1339.319491
4.256735,600,1339.850578
3.803189,600,1340.303889
4.015648,600,1340.723403
3.335854,600,1341.171732
4.050298,600,1341.598095
3.134828,453,1341.92024
2.470127,380,1342.19355
3.98969,600,1342.623394
4.073536,600,1343.055275
3.97682,600,1343.487596
3.651724,600,1343.890563
4.030922,600,1344.313938
3.855164,600,1344.730105
3.769311,600,1345.149539
3.715996,600,1345.594834
3.451949,600,1346.015708
3.35511,600,1347.666134
3.155771,600,1348.096949
2.99813,600,1348.518373
4.008543,600,1348.963635
2.868305,600,1349.376041
3.414376,600,1349.827342
4.119795,600,1350.233264
3.965471,540,1350.598806
4.413772,600,1351.007505
3.326161,600,1351.432392
4.436422,600,1351.849784
3.275527,600,1352.265292
3.250248,600,1352.687113
3.752146,600,1353.107031
3.784885,600,1353.502525
3.61637,600,1353.919942
3.641176,600,1355.768346
3.561151,600,1356.179283
3.522547,488,1356.526335
4.407013,600,1356.927263
2.809769,419,1357.222021
3.802393,600,1357.630486
3.857257,600,1358.041893
4.118198,600,1358.467345
4.080013,600,1358.90318
1.081475,320,1359.116704
3.443595,552,1359.492688
4.032042,600,1359.906588
4.329309,600,1360.317492
3.405555,600,1360.734037
3.280912,600,1361.159987
4.088254,600,1361.586353
4.21269,600,1362.014208
3.786568,600,1363.817968
4.786153,600,1364.22689
4.090007,600,1364.626296
4.612705,600,1365.045698
4.758827,600,1365.457596
4.808197,600,1365.880976
3.794369,595,1366.266022
4.766188,600,1366.685897
4.003004,600,1367.083873
3.983752,600,1367.495241
3.987045,600,1367.902209
4.728804,600,1368.32046
3.990093,600,1368.73236
5.143489,600,1369.165673
4.006428,600,1369.558215
4.423885,600,1369.965614
4.779504,600,1371.770941
4.774934,600,1372.215262
4.711605,600,1372.605279
4.614272,600,1373.020147
4.730961,600,1373.417091
4.701324,600,1373.835969
4.622593,600,1374.256398
4.687271,600,1374.660835
4.336649,600,1375.045278
4.803443,600,1375.442255
3.426256,513,1375.771341
4.033408,600,1376.198719
4.773491,600,1376.577218
4.434255,600,1376.988119
5.077832,600,1377.401127
5.06777,600,1377.821962
5.117576,600,1379.68123
4.780742,600,1380.071187
5.019661,600,1380.477144
5.068045,600,1380.891587
5.029836,600,1381.335757
4.252515,600,1381.749158
5.141952,600,1382.150125
3.917412,600,1382.54808
4.832883,600,1382.965083
4.085189,600,1383.385622
5.12378,600,1383.77612
4.064656,600,1384.182508
5.094877,600,1384.575499
3.579076,600,1384.976442
4.536314,600,1385.387358
4.793108,600,1385.793787
5.136352,600,1387.563146
4.786676,600,1387.961746
5.145487,600,1388.376202
5.122138,600,1388.802029
4.685502,600,1389.233872
5.032555,600,1389.655253
5.13967,600,1390.041363
5.16177,600,1390.448237
4.739787,600,1390.861171
5.122929,600,1391.257725
4.378778,600,1391.677612
4.77163,600,1392.070559
5.129416,600,1392.474987
5.122334,600,1392.880448
4.703616,600,1393.278848
5.079477,600,1393.674889
5.096896,600,1395.455429
5.111151,600,1395.872334
0.959588,277,1396.048862
5.084247,600,1396.438355
5.145694,600,1396.84778
4.657834,600,1397.270587
5.077841,600,1397.708119
4.140945,600,1398.10257
5.055993,600,1398.523411
4.714169,600,1398.948811
4.328287,600,1399.37466
5.156253,600,1399.76769
5.125862,600,1400.163632
1.49551,335,1400.390024
5.128825,600,1400.792049
5.043727,600,1401.238626
5.05633,600,1401.711947
5.126499,600,1403.643627
5.047964,600,1404.087415
5.1387,600,1404.58067
5.108315,600,1405.098796
5.135798,600,1405.566864
5.092647,600,1405.99174
5.013631,600,1406.405133
5.049713,600,1406.83703
5.099402,600,1407.231033
5.127744,600,1407.626977
5.071097,600,1408.020921
4.675395,600,1408.410391
5.122652,600,1408.840308
5.11311,600,1409.257194
3.997892,600,1409.668598
5.077776,600,1410.088938
3.574384,600,1411.853884
5.120943,600,1412.285775
4.731646,600,1412.712633
3.268339,600,1413.117139
5.131199,600,1413.509104
2.734904,417,1413.785417
5.14331,600,1414.193304
5.067801,600,1414.617171
0.717933,238,1414.772754
5.059226,600,1415.183266
